,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1190,0,0,1,1,15,1,1,1,0,1,1,1,1,1,2,0,1,76.5,1155.6,0
1191,1,0,0,0,9,0,0,1,0,0,0,0,0,0,2,1,2,24.6,190.1,0
1192,1,1,1,0,50,1,2,2,1,0,1,0,1,1,0,1,3,105.05,5163.3,0
1193,1,0,1,1,19,1,2,2,0,0,0,0,0,1,2,1,0,83.65,1465.75,1
1194,0,1,1,0,70,1,2,2,0,1,0,1,1,1,0,1,1,104.45,7349.35,0
1195,0,1,1,0,72,1,2,2,1,1,0,0,1,1,1,1,1,106.85,7677.4,0
1196,1,1,1,0,52,1,2,2,0,1,1,0,1,1,1,1,1,105.1,5376.4,0
1197,0,0,1,1,15,1,1,1,0,0,0,0,0,0,2,0,0,46.3,639.45,0
1198,0,0,1,1,72,1,2,1,0,0,1,0,1,1,0,1,1,76.8,5468.45,0
1199,1,1,0,0,3,1,2,2,0,1,0,0,0,0,2,1,0,81.35,233.7,1
1200,1,0,0,0,58,1,1,2,1,1,0,0,1,1,1,0,1,99.15,5720.95,0
1201,0,0,0,0,1,1,1,0,2,2,2,2,2,2,2,1,2,20.35,20.35,0
1202,1,0,1,0,35,1,2,2,0,0,0,1,0,1,2,1,1,89.85,3161.2,0
1203,0,0,1,1,50,1,2,2,0,0,0,0,1,0,2,1,1,84.4,4116.15,1
1204,1,0,1,0,41,1,1,0,2,2,2,2,2,2,0,1,0,19.75,899.45,0
1205,1,0,1,1,72,1,2,1,1,1,1,0,0,0,0,0,3,64.45,4720.0,0
1206,0,0,0,0,30,1,2,1,0,1,1,0,1,0,1,1,3,68.95,2038.7,0
1207,0,0,1,1,2,0,0,1,0,0,0,0,0,0,2,1,2,24.4,36.55,1
1208,1,0,0,0,15,0,0,1,0,0,0,1,0,0,2,1,0,29.7,438.25,1
1209,1,0,1,1,37,1,1,1,1,0,1,1,0,0,1,1,2,58.75,2203.1,0
1210,1,0,1,1,72,1,1,1,0,1,1,0,1,1,0,1,1,75.4,5480.25,0
1211,1,0,1,1,72,1,2,0,2,2,2,2,2,2,0,0,1,25.0,1738.9,0
1212,1,0,1,0,70,1,2,2,1,1,1,1,1,1,0,0,3,114.3,8244.3,0
1213,0,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,19.65,19.65,1
1214,1,0,1,0,23,1,2,2,0,1,1,0,0,0,2,0,0,84.25,1968.1,0
1215,0,0,0,0,8,1,2,2,0,0,0,0,0,0,2,1,3,74.6,548.9,0
1216,1,0,0,0,2,1,1,1,0,0,0,0,0,0,2,1,3,46.0,84.5,1
1217,0,0,1,1,26,0,0,1,1,1,0,1,0,0,2,0,3,38.85,1025.15,0
1218,1,0,0,1,52,1,1,0,2,2,2,2,2,2,1,0,3,19.65,928.4,0
1219,0,0,1,1,23,0,0,1,1,0,0,1,0,0,0,0,2,34.6,813.45,0
1220,0,0,0,0,15,1,1,2,1,1,0,0,1,1,2,1,3,99.1,1426.4,1
1221,1,0,1,0,40,1,1,1,0,1,0,0,0,0,2,1,2,50.15,2058.5,0
1222,1,0,0,0,27,1,2,1,0,0,1,1,0,0,2,0,0,59.45,1611.65,0
1223,0,0,1,0,37,1,1,0,2,2,2,2,2,2,2,0,1,19.5,805.2,0
1224,1,0,0,0,45,1,1,2,1,1,1,1,1,1,1,0,3,112.2,5031.85,0
1225,0,0,1,0,5,1,1,2,0,0,0,0,0,0,2,0,0,69.95,330.15,1
1226,0,0,1,0,71,1,2,0,2,2,2,2,2,2,0,0,2,23.85,1672.1,0
1227,1,0,0,0,4,1,1,1,0,0,0,0,0,1,2,0,0,54.3,195.3,1
1228,0,0,1,1,38,1,1,0,2,2,2,2,2,2,0,1,2,20.2,746.05,0
1229,1,0,0,1,3,1,1,1,1,0,1,0,0,0,2,0,2,55.9,157.55,0
1230,1,0,0,0,17,1,1,0,2,2,2,2,2,2,0,0,2,19.15,343.45,0
1231,1,0,1,1,70,1,2,1,1,1,1,1,1,1,0,1,3,90.15,6237.05,0
1232,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,2,44.9,44.9,0
1233,0,0,1,1,71,1,2,2,1,1,1,0,1,0,0,0,1,100.5,7030.65,0
1234,1,0,0,0,37,1,2,2,1,0,0,0,1,0,2,1,0,91.15,3369.25,0
1235,1,0,1,0,64,1,2,1,0,1,0,1,0,1,1,1,2,70.15,4480.7,0
1236,0,1,1,0,37,1,1,2,0,0,1,1,1,0,2,0,0,90.0,3371.75,0
1237,1,0,1,1,65,1,2,2,1,0,1,1,1,1,0,0,1,108.65,6937.95,1
1238,0,0,0,1,23,1,1,1,0,0,0,1,0,0,1,1,0,49.45,1119.35,0
1239,0,0,1,0,22,1,2,1,1,0,0,1,1,1,2,1,0,79.2,1742.75,1
1240,0,1,1,0,26,1,1,1,0,0,1,0,0,1,1,0,2,60.7,1597.4,0
1241,0,0,0,0,25,1,1,2,1,1,0,0,0,0,2,1,1,79.85,2015.35,1
1242,0,0,1,0,60,1,1,2,1,0,0,1,1,1,0,1,0,97.2,5611.75,0
1243,0,0,0,0,1,1,1,2,1,0,0,0,1,1,2,1,0,95.6,95.6,1
1244,0,0,1,0,71,1,2,1,1,1,1,1,1,1,0,0,3,89.3,6388.65,0
1245,0,1,0,0,27,1,2,2,0,0,0,0,0,1,2,1,0,85.25,2287.25,1
1246,0,0,0,0,3,1,1,2,0,0,0,0,1,1,2,1,0,89.45,240.45,1
1247,1,0,1,1,58,1,2,2,0,1,0,1,1,0,1,1,3,94.7,5430.35,0
1248,0,0,0,0,14,1,1,2,0,0,1,0,0,0,2,0,0,75.35,1025.95,1
1249,1,0,1,1,71,1,1,1,1,0,1,1,0,1,0,1,3,70.85,4973.4,0
1250,0,0,1,1,2,0,0,1,0,0,0,1,0,0,2,0,1,29.05,44.75,0
1251,0,0,0,0,40,1,1,0,2,2,2,2,2,2,0,1,1,20.6,827.3,0
1252,1,0,1,1,68,1,2,0,2,2,2,2,2,2,0,0,1,25.4,1620.2,0
1253,0,1,0,0,57,1,2,2,1,0,1,1,0,1,0,0,3,101.3,5779.6,0
1254,0,0,0,0,45,1,2,2,0,0,1,1,0,0,2,1,0,87.25,3941.7,1
1255,1,0,1,1,70,1,2,2,1,1,1,1,1,1,0,1,3,116.55,8152.3,0
1256,1,0,1,0,68,1,2,2,1,1,0,1,1,1,2,1,0,107.7,7320.9,0
1257,0,0,1,0,52,1,2,2,0,1,0,1,1,1,2,1,3,102.7,5138.1,0
1258,0,0,1,0,72,1,2,2,1,1,1,1,1,1,0,0,0,115.15,8349.7,0
1259,1,1,0,0,24,1,2,2,0,0,0,0,0,0,2,1,0,76.1,1712.7,1
1260,1,0,1,1,67,1,1,1,1,0,1,1,0,0,0,1,1,60.4,3953.7,0
1261,0,0,0,0,68,0,0,1,1,1,1,1,1,1,0,0,3,64.35,4539.6,0
1262,1,0,1,1,23,1,1,0,2,2,2,2,2,2,0,0,3,19.6,426.65,0
1263,1,0,1,0,71,0,0,1,0,1,0,0,1,1,0,0,0,49.35,3515.25,1
1264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,24.4,24.4,0
1265,0,0,1,1,71,1,1,0,2,2,2,2,2,2,0,0,1,20.5,1500.95,0
1266,1,1,1,0,69,1,2,2,1,0,1,1,1,1,1,1,2,110.55,7610.1,0
1267,0,1,1,0,40,1,1,2,0,1,0,1,1,1,1,1,3,99.2,4062.2,1
1268,0,1,0,0,18,1,1,2,0,0,1,0,0,1,2,1,0,84.95,1443.65,0
1269,1,0,0,0,22,1,2,2,0,0,0,0,1,1,2,1,3,94.65,2104.55,1
1270,1,0,1,1,69,0,0,1,1,0,1,1,0,0,0,0,2,39.1,2779.5,0
1271,0,1,0,0,62,1,2,2,0,0,0,0,1,0,1,0,0,84.45,4959.15,0
1272,0,0,0,0,56,1,1,0,2,2,2,2,2,2,0,0,1,19.7,1051.9,0
1273,0,0,0,0,7,1,1,0,2,2,2,2,2,2,1,0,2,19.9,173.15,0
1274,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,18.9,18.9,0
1275,1,0,1,1,6,1,1,0,2,2,2,2,2,2,2,0,2,19.55,122.9,0
1276,1,0,0,0,2,1,2,2,0,0,0,0,1,0,2,1,0,85.65,181.5,1
1277,1,1,1,0,16,1,1,1,1,1,0,0,0,0,2,1,1,54.55,825.1,0
1278,1,0,0,0,2,1,1,0,2,2,2,2,2,2,2,0,2,19.85,51.6,0
1279,0,0,1,0,72,1,2,1,1,1,0,1,1,1,0,1,1,86.4,6058.95,0
1280,0,0,1,1,7,0,0,1,1,0,0,1,0,0,2,0,2,34.65,246.6,0
1281,0,0,1,1,19,0,0,1,0,0,0,0,0,0,2,1,2,24.85,434.8,0
1282,0,0,1,0,14,1,1,2,0,0,0,0,0,1,2,1,0,78.1,1122.4,0
1283,1,0,0,0,64,1,2,2,0,1,0,1,1,1,1,1,3,105.65,6903.1,1
1284,0,0,0,0,25,1,2,1,1,1,1,1,1,0,2,1,1,78.35,1837.9,0
1285,1,0,1,1,70,1,2,1,0,1,1,1,1,1,0,1,3,85.95,5931.75,0
1286,1,0,0,0,66,1,1,0,2,2,2,2,2,2,0,0,1,19.35,1240.8,0
1287,1,0,0,1,1,1,1,2,0,0,0,0,0,0,2,1,0,71.65,71.65,1
1288,0,0,1,0,53,1,2,2,0,0,0,1,0,1,1,1,0,91.15,4862.5,0
1289,0,0,0,0,6,1,1,1,1,1,0,0,0,0,2,0,0,56.25,389.1,1
1290,0,0,0,0,59,1,1,2,0,0,1,0,1,1,0,0,0,95.8,5655.45,0
1291,1,0,0,0,31,1,1,2,0,1,0,1,0,0,2,1,0,78.45,2435.15,1
1292,1,0,0,0,3,1,2,2,0,0,0,0,0,0,2,1,0,74.4,229.55,1
1293,0,0,0,1,15,1,1,2,0,0,0,0,0,0,2,0,1,69.0,994.8,1
1294,1,0,0,0,48,1,2,2,0,1,1,0,1,1,1,1,3,106.1,5082.8,1
1295,1,0,1,1,2,1,2,1,1,0,0,0,0,0,2,0,2,56.7,113.55,1
1296,1,1,1,0,70,1,2,2,0,1,1,0,1,1,2,1,0,102.95,7101.5,1
1297,0,0,0,0,2,1,2,2,0,0,1,0,1,0,2,1,0,91.4,193.6,1
1298,1,0,1,0,47,1,2,2,1,0,1,1,1,1,1,1,3,110.85,5275.8,1
1299,0,0,0,1,24,1,1,0,2,2,2,2,2,2,1,0,1,21.05,531.55,0
1300,1,0,1,0,31,1,1,2,0,0,1,0,1,1,1,1,0,93.8,2939.8,0
1301,0,0,0,0,54,1,2,2,0,1,1,1,1,1,2,0,0,111.1,6014.85,1
1302,1,0,0,0,1,1,1,1,0,0,1,1,0,0,2,0,2,55.05,55.05,0
1303,0,0,1,1,12,0,0,1,1,0,0,1,0,0,1,0,3,33.15,444.75,0
1304,0,0,0,0,2,1,1,0,2,2,2,2,2,2,2,0,1,18.75,53.15,0
1305,1,0,1,0,48,1,2,1,0,1,1,0,0,1,1,1,3,70.55,3420.5,0
1306,0,1,1,0,1,1,2,2,0,0,0,0,0,0,2,1,0,74.45,74.45,1
1307,1,0,1,0,71,1,2,1,1,1,0,1,0,0,0,0,1,65.15,4681.75,0
1308,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,1,0,19.85,19.85,1
1309,1,0,0,1,56,1,2,0,2,2,2,2,2,2,0,1,2,24.8,1424.2,0
1310,1,0,0,0,2,1,1,0,2,2,2,2,2,2,2,0,2,20.05,33.7,0
1311,0,1,1,0,66,1,2,1,0,1,1,0,1,1,0,1,1,80.55,5265.1,1
1312,1,0,1,1,50,1,1,0,2,2,2,2,2,2,1,1,2,20.35,938.95,0
1313,0,1,0,0,63,1,2,2,0,0,1,0,0,1,2,1,1,89.6,5538.8,0
1314,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,2,45.05,45.05,1
1315,0,0,0,0,6,0,0,1,0,0,0,1,1,1,1,1,2,49.25,255.6,0
1316,0,0,0,0,5,1,1,1,0,1,0,0,0,0,2,0,1,50.55,244.75,0
1317,0,0,1,1,35,1,2,1,1,0,1,1,1,0,2,0,0,72.25,2568.55,1
1318,0,0,0,0,71,1,2,2,1,1,1,1,1,1,0,1,0,118.65,8477.6,0
1319,0,0,0,0,42,1,1,1,0,0,1,1,0,1,0,0,3,66.5,2762.75,0
1320,0,0,1,0,64,1,1,0,2,2,2,2,2,2,0,0,3,19.45,1208.6,0
1321,1,0,0,0,1,1,1,1,1,0,0,0,0,0,2,1,3,49.8,49.8,0
1322,1,0,0,0,1,1,1,2,0,0,0,0,0,0,2,1,0,69.85,69.85,1
1323,1,0,1,0,69,1,2,2,1,1,1,1,0,1,1,1,3,107.2,7317.1,0
1324,1,0,1,0,33,1,2,2,0,1,1,0,0,1,2,1,0,93.35,3092.0,0
1325,0,0,1,1,20,1,1,0,2,2,2,2,2,2,2,0,0,20.0,417.65,0
1326,1,0,1,1,13,1,2,0,2,2,2,2,2,2,1,0,1,24.5,343.6,0
1327,0,0,0,0,28,1,1,1,1,1,0,0,0,0,2,0,0,56.05,1522.65,0
1328,0,0,1,1,72,1,2,1,1,1,1,1,0,1,0,0,1,80.85,5824.75,0
1329,1,0,0,0,9,1,1,2,0,0,0,0,0,0,2,1,0,70.5,597.9,0
1330,0,0,0,0,72,1,2,2,0,0,1,1,1,1,0,1,3,107.5,7853.7,0
1331,0,1,0,0,52,1,2,1,1,0,1,0,0,0,0,0,1,59.85,3103.25,0
1332,0,0,1,0,34,1,2,1,1,0,0,1,0,0,2,1,1,60.85,2003.6,0
1333,1,0,1,1,71,1,1,2,1,1,1,1,1,0,0,0,3,100.2,7209.0,0
1334,0,0,0,0,6,1,1,0,2,2,2,2,2,2,0,0,3,19.65,116.85,0
1335,0,0,1,0,31,1,1,1,1,0,0,1,0,1,1,1,0,64.0,1910.75,0
1336,0,1,1,0,1,1,2,2,0,1,0,0,1,0,2,1,0,90.6,90.6,1
1337,0,0,1,1,49,1,2,0,2,2,2,2,2,2,0,0,2,25.25,1211.65,0
1338,0,0,0,0,27,1,1,0,2,2,2,2,2,2,0,1,1,20.25,538.2,0
1339,0,0,1,0,53,1,1,2,0,0,0,1,1,1,1,1,0,93.45,4872.2,0
1340,0,1,1,0,35,1,2,2,1,1,0,1,1,0,2,1,1,100.5,3653.35,1
1341,1,0,0,0,2,1,1,2,0,1,0,0,1,1,2,0,0,95.65,167.3,1
1342,0,0,1,0,46,0,0,1,0,0,0,0,1,1,2,1,0,43.95,2007.85,0
1343,0,0,0,0,35,1,1,0,2,2,2,2,2,2,2,0,1,19.25,617.65,0
1344,1,0,0,0,9,1,1,2,0,0,1,0,0,0,2,1,0,73.8,704.3,0
1345,1,0,0,0,64,1,2,2,0,1,1,0,1,1,0,1,1,104.4,6692.65,0
1346,0,0,0,0,13,1,1,2,0,1,1,0,0,0,2,1,0,79.25,1111.65,1
1347,0,0,0,0,55,1,1,2,0,1,1,0,0,0,2,1,0,81.55,4509.5,0
1348,0,0,1,1,51,1,2,2,1,1,0,0,0,1,2,1,0,93.8,4539.35,0
1349,0,0,1,1,5,1,2,0,2,2,2,2,2,2,2,1,2,24.3,132.25,0
1350,1,0,1,1,20,1,1,2,0,0,0,0,0,0,2,1,0,70.45,1470.95,1
1351,0,0,1,1,23,1,2,0,2,2,2,2,2,2,0,1,3,25.6,514.75,0
1352,1,1,1,1,61,1,2,2,0,1,0,0,1,1,1,0,0,99.0,5969.3,0
1353,0,0,1,1,54,1,1,1,1,0,1,1,0,1,0,0,1,69.95,3871.85,0
1354,1,0,0,0,15,1,2,2,0,0,0,0,0,0,2,1,2,76.0,1130.85,1
1355,0,0,1,1,64,1,2,0,2,2,2,2,2,2,1,0,2,24.9,1595.5,0
1356,0,0,0,1,18,1,2,1,1,0,0,0,0,1,2,0,0,64.8,1166.7,0
1357,1,0,0,0,52,1,2,2,0,1,1,0,1,1,2,1,0,103.05,5364.8,0
1358,1,0,0,0,17,1,1,0,2,2,2,2,2,2,1,1,2,20.1,279.5,0
1359,0,0,1,1,27,1,1,0,2,2,2,2,2,2,0,0,2,19.9,550.1,0
1360,0,0,1,0,58,1,2,2,1,1,1,0,1,1,1,1,3,110.65,6526.65,0
1361,0,0,1,1,68,1,2,2,1,0,1,1,1,1,0,1,1,109.05,7508.55,0
1362,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,0,19.2,19.2,0
1363,0,0,1,0,55,1,2,1,1,1,0,1,0,0,1,1,3,66.05,3462.1,0
1364,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,2,45.3,45.3,0
1365,0,0,1,0,72,1,2,1,1,0,1,1,1,1,0,1,3,84.4,6096.45,0
1366,0,0,0,0,6,0,0,1,0,0,0,0,1,1,2,0,3,45.0,298.7,0
1367,0,0,1,0,60,1,2,2,0,1,0,0,1,1,2,1,0,99.8,5985.75,0
1368,1,0,1,1,61,1,2,2,1,1,0,0,1,1,1,1,0,106.0,6547.7,1
1369,0,0,0,0,2,1,1,0,2,2,2,2,2,2,2,0,2,20.65,38.7,1
1370,1,0,0,0,63,1,2,1,1,1,1,1,0,0,1,0,0,71.5,4576.3,0
1371,0,0,0,0,17,1,1,2,0,1,0,0,1,0,2,1,0,83.55,1329.15,0
1372,1,1,1,0,58,1,2,2,0,0,1,0,1,1,2,1,0,98.7,5812.6,1
1373,0,0,0,1,26,1,2,1,0,0,0,0,0,0,2,1,2,49.5,1265.65,0
1374,0,0,1,1,53,0,0,1,1,1,1,0,0,1,2,1,1,48.7,2495.2,0
1375,0,0,0,0,25,1,1,0,2,2,2,2,2,2,2,1,3,19.2,532.1,0
1376,0,0,0,0,1,1,1,2,0,1,1,0,0,0,2,1,0,82.3,82.3,1
1377,0,0,1,1,24,1,1,0,2,2,2,2,2,2,0,1,3,21.1,490.65,0
1378,0,0,1,0,2,1,1,1,0,0,1,0,1,1,2,0,3,69.0,147.8,0
1379,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,2,19.55,19.55,1
1380,0,0,1,0,67,1,2,1,1,1,1,0,0,1,1,0,2,75.1,5064.45,0
1381,1,0,1,0,17,0,0,1,0,0,1,1,1,1,1,0,0,54.6,934.8,0
1382,1,0,0,0,11,1,1,2,0,0,0,0,0,0,2,0,0,70.2,760.05,0
1383,1,0,0,0,51,1,2,0,2,2,2,2,2,2,0,0,2,24.75,1234.6,0
1384,0,0,0,0,3,1,1,2,0,0,0,0,0,0,2,1,0,69.85,199.85,0
1385,0,1,0,0,1,1,1,2,0,0,0,0,1,0,2,1,0,79.2,79.2,1
1386,0,0,0,1,1,1,1,2,0,0,0,0,0,0,2,1,0,69.65,69.65,1
1387,0,1,1,0,72,1,2,1,1,1,1,0,1,1,0,1,3,84.1,6129.65,0
1388,1,0,0,0,19,1,1,1,0,1,0,1,0,1,1,1,1,65.35,1231.85,0
1389,1,0,0,0,65,1,2,0,2,2,2,2,2,2,0,0,2,25.75,1654.75,0
1390,0,0,0,0,45,1,1,2,1,1,0,0,1,1,1,1,0,100.3,4483.95,0
1391,1,0,1,0,5,1,2,2,1,0,0,0,0,1,2,1,0,89.15,413.25,0
1392,0,0,0,0,56,0,0,1,0,0,0,0,1,1,2,1,3,44.85,2564.95,0
1393,0,1,0,0,4,1,2,2,0,0,0,0,0,0,2,1,0,74.45,294.45,0
1394,0,0,0,0,64,1,2,1,1,1,1,1,1,1,0,1,3,86.4,5442.05,0
1395,0,0,1,1,41,1,1,0,2,2,2,2,2,2,0,0,1,19.7,804.25,0
1396,0,0,0,0,35,1,1,1,1,1,1,0,0,0,2,0,0,60.55,1982.6,0
1397,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,25.2,25.2,1
1398,0,1,0,0,3,1,2,2,0,1,0,0,0,0,2,1,0,79.4,205.05,1
1399,1,1,1,0,61,1,2,0,2,2,2,2,2,2,0,0,1,25.0,1501.75,0
1400,1,1,0,0,1,1,2,2,0,0,0,0,0,0,2,1,0,73.65,73.65,1
1401,0,0,0,1,35,1,1,1,1,1,0,0,0,0,1,0,3,55.6,2016.45,0
1402,0,0,1,1,69,1,2,2,1,1,1,1,1,1,0,0,3,113.25,7895.15,0
1403,0,0,1,0,64,1,1,1,0,1,1,1,0,1,0,1,2,68.3,4378.8,0
1404,1,0,1,1,51,1,2,2,1,1,0,1,1,1,1,0,3,110.05,5686.4,0
1405,1,0,1,1,17,1,1,0,2,2,2,2,2,2,1,0,1,19.9,329.75,0
1406,0,0,1,1,69,0,0,1,1,0,1,0,0,1,0,1,3,43.95,2960.1,0
1407,1,0,0,1,1,0,0,1,0,1,0,0,0,0,2,1,2,31.35,31.35,1
1408,0,0,0,1,21,1,1,1,1,0,1,0,0,1,1,0,2,64.85,1336.8,0
1409,0,0,0,0,54,1,2,2,0,1,0,0,1,1,0,1,1,97.2,5129.45,0
1410,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,23.45,23.45,1
1411,1,0,0,0,4,1,1,2,0,0,0,0,0,0,2,1,0,70.2,237.95,1
1412,1,0,0,0,7,1,1,2,0,0,0,0,0,0,2,1,0,69.55,521.35,0
1413,1,0,1,1,32,1,1,0,2,2,2,2,2,2,0,0,2,18.95,613.95,0
1414,1,0,1,1,72,1,1,0,2,2,2,2,2,2,0,1,3,19.8,1414.65,0
1415,1,0,0,0,19,0,0,1,0,0,1,0,1,0,2,1,0,39.65,733.35,1
1416,1,0,0,1,10,1,1,0,2,2,2,2,2,2,1,1,1,19.95,219.5,0
1417,1,1,1,0,21,1,1,2,0,0,0,0,0,0,2,1,0,69.1,1474.75,1
1418,0,1,0,0,45,1,2,1,1,0,0,1,0,1,2,1,0,70.05,3062.45,0
1419,1,1,0,0,32,1,1,0,2,2,2,2,2,2,1,0,3,19.8,587.7,0
1420,0,0,1,0,40,1,2,2,1,0,1,0,1,1,1,0,1,105.75,4228.55,0
1421,0,0,0,0,47,0,0,1,1,0,1,1,0,0,0,0,2,41.9,1875.25,0
1422,0,0,0,0,36,0,0,1,1,1,1,1,0,1,0,1,2,53.1,1901.25,0
1423,0,0,1,1,69,1,2,2,1,1,1,1,1,0,1,1,3,105.1,7234.8,0
1424,0,0,1,0,71,1,1,1,0,1,1,1,1,1,0,1,3,80.7,5705.05,0
1425,0,0,1,0,71,1,2,0,2,2,2,2,2,2,0,1,1,24.65,1710.15,0
1426,1,0,1,0,35,0,0,1,1,0,1,0,1,1,1,0,3,53.15,1930.9,0
1427,1,0,0,0,3,1,1,1,0,0,0,0,0,1,2,0,2,54.65,189.1,0
1428,1,1,1,0,72,1,2,2,0,1,1,1,1,1,0,0,3,109.7,7898.45,0
1429,1,0,1,1,72,1,2,1,1,1,1,1,1,1,0,1,3,90.6,6441.85,0
1430,0,0,1,1,68,1,2,1,1,1,1,0,1,0,1,1,3,73.0,5163.0,0
1431,0,0,0,0,42,0,0,1,1,1,1,1,0,1,1,1,0,54.75,2348.45,0
1432,1,1,0,0,21,1,1,0,2,2,2,2,2,2,1,0,1,20.5,429.55,0
1433,0,1,0,0,8,1,1,2,0,0,1,0,1,1,2,1,0,92.1,729.95,1
1434,1,1,1,0,10,1,1,2,1,0,0,0,0,0,2,0,0,75.3,720.45,0
1435,0,0,0,0,71,1,2,2,1,1,1,0,1,1,0,1,3,106.75,7283.25,0
1436,0,1,0,0,46,1,1,2,0,1,1,0,1,0,1,1,1,91.3,4126.35,0
1437,0,0,1,1,3,1,1,2,0,1,0,1,0,0,2,1,0,80.0,241.3,0
1438,0,1,0,0,12,1,2,2,0,1,0,0,1,0,2,1,0,91.3,1094.5,1
1439,0,0,1,0,26,0,0,1,1,1,1,0,1,0,1,0,1,47.85,1190.5,0
1440,1,0,0,0,3,1,1,1,1,0,0,0,0,0,2,1,2,50.15,160.85,0
1441,0,0,0,0,49,1,1,1,0,0,1,1,1,1,0,1,1,74.45,3721.9,0
1442,1,0,0,0,33,1,1,2,0,1,0,1,0,0,0,0,1,80.6,2651.1,0
1443,1,0,1,0,42,1,2,2,1,0,1,0,0,1,2,1,0,94.4,4014.6,0
1444,1,0,1,1,31,1,2,1,1,1,0,1,0,1,1,1,1,75.25,2344.5,0
1445,1,1,1,1,68,1,2,2,0,0,1,1,1,1,1,1,3,107.15,7379.8,0
1446,1,1,1,1,66,1,2,2,1,1,1,1,1,1,1,1,0,116.25,7862.25,0
1447,1,0,1,1,58,1,1,0,2,2,2,2,2,2,1,1,0,19.55,1108.8,0
1448,1,0,1,1,35,1,1,0,2,2,2,2,2,2,0,0,2,20.1,655.3,0
1449,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,0,1,20.2,20.2,0
1450,0,0,0,0,40,1,1,2,0,1,0,0,0,0,2,0,3,74.8,2971.7,0
1451,0,0,1,0,13,1,2,1,1,1,0,1,1,0,2,1,0,76.2,981.45,0
1452,1,0,1,0,57,1,1,1,1,0,0,1,0,0,2,0,0,55.7,3171.6,0
1453,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,0,0,75.3,75.3,1
1454,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,2,45.7,45.7,1
1455,0,0,0,0,46,1,1,1,0,0,1,1,0,0,0,0,3,54.35,2460.15,1
1456,0,1,1,1,40,1,2,2,0,0,0,0,1,1,2,1,3,94.55,3640.45,1
1457,1,0,1,1,21,1,2,1,1,1,0,1,1,0,1,0,2,77.5,1625.0,1
1458,0,0,0,0,6,1,1,2,1,1,1,1,0,1,2,1,1,98.15,567.45,1
1459,1,0,1,1,59,1,2,2,1,1,0,1,1,1,0,1,2,111.1,6555.2,0
1460,1,0,0,0,15,1,2,1,0,1,0,1,0,0,2,1,3,58.6,939.7,1
1461,0,0,0,0,27,1,2,2,0,0,0,0,1,1,2,1,2,94.55,2724.6,1
1462,1,0,0,0,71,1,2,2,1,1,1,1,1,1,1,1,1,116.3,8309.55,0
1463,0,0,0,0,45,1,2,2,0,0,1,0,0,1,2,1,3,89.3,4192.15,0
1464,1,0,0,0,4,1,1,0,2,2,2,2,2,2,2,0,2,20.7,73.05,0
1465,0,0,0,0,1,1,1,0,2,2,2,2,2,2,2,1,2,19.6,19.6,1
1466,1,0,1,1,47,1,2,2,0,1,0,0,1,1,2,1,0,99.35,4749.15,1
1467,1,0,0,0,34,1,1,1,0,1,0,0,0,0,2,1,0,49.8,1734.2,0
1468,0,0,1,1,18,1,1,1,0,0,1,1,0,0,1,1,3,54.4,957.1,0
1469,0,0,0,0,8,1,1,1,1,0,0,1,0,0,1,0,1,54.25,447.75,0
1470,1,0,0,0,7,0,0,1,0,0,1,1,0,0,1,1,3,35.5,249.55,0
1471,1,0,1,1,5,1,2,2,1,0,1,0,0,0,2,1,0,84.5,453.75,1
1472,0,0,0,0,39,1,1,1,0,0,0,1,0,1,1,0,0,59.3,2209.15,0
1473,1,0,1,1,29,1,1,0,2,2,2,2,2,2,2,1,2,20.65,654.85,0
1474,0,0,1,0,1,1,1,1,0,0,0,0,1,0,2,0,2,55.2,55.2,1
1475,1,0,0,1,31,0,0,1,0,0,0,0,0,0,2,0,3,25.0,789.2,0
1476,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,2,24.3,38.45,0
1477,1,0,1,0,63,1,1,1,1,1,0,1,1,0,1,0,3,70.8,4448.8,0
1478,1,0,0,0,20,1,1,2,0,0,0,0,1,0,2,0,0,78.8,1641.3,0
1479,0,0,1,0,71,1,2,1,0,1,1,1,1,1,0,1,3,83.3,5894.5,0
1480,0,0,0,0,66,1,1,1,1,1,1,0,0,0,0,1,1,61.15,4017.45,0
